OG000000,Ap_ca_Pber_PBANKA_0902400.1
OG004163,Ap_ca_Pber_PBANKA_1217200.1
OG004164,Ap_ca_Pber_PBANKA_0609700.1
OG004165,Ap_ca_Pber_PBANKA_0412700.1
OG004166,Ap_ca_Pber_PBANKA_0311500.1
OG004167,Ap_ca_Pber_PBANKA_0709900.1
OG004168,Ap_ca_Pber_PBANKA_1238900.1
OG004169,Ap_ca_Pber_PBANKA_1112600.1
OG004170,Ap_ca_Pber_PBANKA_0313900.1
OG004171,Ap_ca_Pber_PBANKA_1462300.1
OG004172,Ap_ca_Pber_PBANKA_1433700.1
OG004173,Ap_ca_Pber_PBANKA_1457700.1
OG004174,Ap_ca_Pber_PBANKA_1337900.1
OG004175,Ap_ca_Pber_PBANKA_1202900.1
OG004176,Ap_ca_Pber_PBANKA_1104400.1
OG004177,Ap_ca_Pber_PBANKA_0522100.1
OG004178,Ap_ca_Pber_PBANKA_0308900.1
OG004179,Ap_ca_Pber_PBANKA_1024100.1
OG004180,Ap_ca_Pber_PBANKA_1024200.1
OG004181,Ap_ca_Pber_PBANKA_0711000.1
OG004182,Ap_ca_Pber_PBANKA_1111300.1
OG004183,Ap_ca_Pber_PBANKA_1332300.1
OG004184,Ap_ca_Pber_PBANKA_0941400.1
OG004185,Ap_ca_Pber_PBANKA_0409200.1
OG004186,Ap_ca_Pber_PBANKA_1017200.1
OG004187,Ap_ca_Pber_PBANKA_0713400.1
OG004188,Ap_ca_Pber_PBANKA_0912500.1
OG004189,Ap_ca_Pber_PBANKA_1344700.1
OG004190,Ap_ca_Pber_PBANKA_0411100.1
OG004191,Ap_ca_Pber_PBANKA_1420500.1
OG004192,Ap_ca_Pber_PBANKA_0409900.1
OG004193,Ap_ca_Pber_PBANKA_1024500.1
OG004194,Ap_ca_Pber_PBANKA_1114800.1
OG004195,Ap_ca_Pber_PBANKA_1309800.1
OG004196,Ap_ca_Pber_PBANKA_0522000.1
OG004198,Ap_ca_Pber_PBANKA_1119200.1
OG004199,Ap_ca_Pber_PBANKA_0802000.1
OG004200,Ap_ca_Pber_PBANKA_1463600.1
OG004201,Ap_ca_Pber_PBANKA_1306500.1
OG004255,Ap_ca_Pber_PBANKA_1206500.1
OG004256,Ap_ca_Pber_PBANKA_0906100.1
OG004257,Ap_ca_Pber_PBANKA_0106400.1
OG004258,Ap_ca_Pber_PBANKA_1211700.1
OG004260,Ap_ca_Pber_PBANKA_1333000.1
OG004261,Ap_ca_Pber_PBANKA_1220400.1
OG004262,Ap_ca_Pber_PBANKA_0405100.1
OG004263,Ap_ca_Pber_PBANKA_0106800.1
OG004264,Ap_ca_Pber_PBANKA_0107000.1
OG004265,Ap_ca_Pber_PBANKA_1037300.1
OG004266,Ap_ca_Pber_PBANKA_1037200.1
OG004267,Ap_ca_Pber_PBANKA_1452300.1
OG004268,Ap_ca_Pber_PBANKA_1453000.1
OG004269,Ap_ca_Pber_PBANKA_1307300.1
OG004270,Ap_ca_Pber_PBANKA_0806700.1
OG004271,Ap_ca_Pber_PBANKA_0405900.1
OG004272,Ap_ca_Pber_PBANKA_1205700.1
OG004273,Ap_ca_Pber_PBANKA_0819400.1
OG004274,Ap_ca_Pber_PBANKA_0403600.1
OG004275,Ap_ca_Pber_PBANKA_1446500.1
OG004276,Ap_ca_Pber_PBANKA_1446600.1
OG004277,Ap_ca_Pber_PBANKA_1446700.1
OG004278,Ap_ca_Pber_PBANKA_0801000.1
OG004279,Ap_ca_Pber_PBANKA_0800900.1
OG004280,Ap_ca_Pber_PBANKA_0800700.1
OG004281,Ap_ca_Pber_PBANKA_0903200.1
OG004282,Ap_ca_Pber_PBANKA_1451700.1
OG004283,Ap_ca_Pber_PBANKA_0910700.1
OG004284,Ap_ca_Pber_PBANKA_0714500.1
OG004285,Ap_ca_Pber_PBANKA_0107800.1
OG004286,Ap_ca_Pber_PBANKA_0103500.1
OG004287,Ap_ca_Pber_PBANKA_1118300.1
OG004288,Ap_ca_Pber_PBANKA_1032200.1
OG004289,Ap_ca_Pber_PBANKA_1034000.1
OG004290,Ap_ca_Pber_PBANKA_0822500.1
OG004291,Ap_ca_Pber_PBANKA_1432100.1
OG004292,Ap_ca_Pber_PBANKA_1435900.1
OG004293,Ap_ca_Pber_PBANKA_1110800.1
OG004294,Ap_ca_Pber_PBANKA_1402100.1
OG004295,Ap_ca_Pber_PBANKA_1017800.1
OG004296,Ap_ca_Pber_PBANKA_1140100.1
OG004297,Ap_ca_Pber_PBANKA_0825000.1
OG004298,Ap_ca_Pber_PBANKA_1464400.1
OG004299,Ap_ca_Pber_PBANKA_1464600.1
OG004300,Ap_ca_Pber_PBANKA_1459100.1
OG004301,Ap_ca_Pber_PBANKA_0502900.1
OG004302,Ap_ca_Pber_PBANKA_0503100.1
OG004303,Ap_ca_Pber_PBANKA_1024600.1
OG004304,Ap_ca_Pber_PBANKA_1018700.1
OG004305,Ap_ca_Pber_PBANKA_1460900.1
OG004306,Ap_ca_Pber_PBANKA_0414000.1
OG004307,Ap_ca_Pber_PBANKA_0205700.1
OG004308,Ap_ca_Pber_PBANKA_1301000.1
OG004309,Ap_ca_Pber_PBANKA_0605400.1
OG004310,Ap_ca_Pber_PBANKA_0804200.1
OG004311,Ap_ca_Pber_PBANKA_1037400.1
OG004313,Ap_ca_Pber_PBANKA_0823700.1
OG004314,Ap_ca_Pber_PBANKA_0617800.1
OG004315,Ap_ca_Pber_PBANKA_1427100.1
OG004316,Ap_ca_Pber_PBANKA_1364700.1
OG004317,Ap_ca_Pber_PBANKA_0720500.1
OG004318,Ap_ca_Pber_PBANKA_0934600.1
OG004319,Ap_ca_Pber_PBANKA_1119400.1
OG004320,Ap_ca_Pber_PBANKA_0413200.1
OG004321,Ap_ca_Pber_PBANKA_0413000.1
OG004322,Ap_ca_Pber_PBANKA_0814900.1
OG004323,Ap_ca_Pber_PBANKA_0820400.1
OG004324,Ap_ca_Pber_PBANKA_1038400.1
OG004325,Ap_ca_Pber_PBANKA_1416400.1
OG004326,Ap_ca_Pber_PBANKA_0505400.1
OG004327,Ap_ca_Pber_PBANKA_0908000.1
OG004328,Ap_ca_Pber_PBANKA_0616200.1
OG004329,Ap_ca_Pber_PBANKA_0917300.1
OG004330,Ap_ca_Pber_PBANKA_1356000.1
OG004331,Ap_ca_Pber_PBANKA_1406900.1
OG004332,Ap_ca_Pber_PBANKA_0809500.1
OG004333,Ap_ca_Pber_PBANKA_0415300.1
OG004334,Ap_ca_Pber_PBANKA_0804500.1
OG004335,Ap_ca_Pber_PBANKA_0804700.1
OG004336,Ap_ca_Pber_PBANKA_1124800.1
OG004337,Ap_ca_Pber_PBANKA_0835700.1
OG004338,Ap_ca_Pber_PBANKA_0926700.1
OG004339,Ap_ca_Pber_PBANKA_0407300.1
OG004340,Ap_ca_Pber_PBANKA_1358700.1
OG004341,Ap_ca_Pber_PBANKA_1112200.1
OG004342,Ap_ca_Pber_PBANKA_1129600.1
OG004343,Ap_ca_Pber_PBANKA_0302100.1
OG004344,Ap_ca_Pber_PBANKA_0517000.1
OG004345,Ap_ca_Pber_PBANKA_0915300.1
OG004346,Ap_ca_Pber_PBANKA_0915900.1
OG004347,Ap_ca_Pber_PBANKA_1321400.1
OG004348,Ap_ca_Pber_PBANKA_1321100.1
OG004349,Ap_ca_Pber_PBANKA_1351600.1
OG004351,Ap_ca_Pber_PBANKA_1320000.1
OG004352,Ap_ca_Pber_PBANKA_1320800.1
OG004353,Ap_ca_Pber_PBANKA_1028500.1
OG004354,Ap_ca_Pber_PBANKA_0934000.1
OG004355,Ap_ca_Pber_PBANKA_1361600.1
OG004356,Ap_ca_Pber_PBANKA_0518100.1
OG004357,Ap_ca_Pber_PBANKA_1012300.1
OG004358,Ap_ca_Pber_PBANKA_1221300.1
OG004359,Ap_ca_Pber_PBANKA_1451900.1
OG004360,Ap_ca_Pber_PBANKA_1329900.1
OG004361,Ap_ca_Pber_PBANKA_1332100.1
OG004362,Ap_ca_Pber_PBANKA_1109600.1
OG004363,Ap_ca_Pber_PBANKA_0310800.1
OG004364,Ap_ca_Pber_PBANKA_0938000.1
OG004365,Ap_ca_Pber_PBANKA_0311600.1
OG004366,Ap_ca_Pber_PBANKA_0829600.1
OG004367,Ap_ca_Pber_PBANKA_1341700.1
OG004368,Ap_ca_Pber_PBANKA_1209500.1
OG004369,Ap_ca_Pber_PBANKA_1303100.1
OG004370,Ap_ca_Pber_PBANKA_1105600.1
OG004371,Ap_ca_Pber_PBANKA_0615300.1
OG004372,Ap_ca_Pber_PBANKA_1358800.1
OG004373,Ap_ca_Pber_PBANKA_1363400.1
OG004374,Ap_ca_Pber_PBANKA_1143300.1
OG004375,Ap_ca_Pber_PBANKA_0614400.1
OG004376,Ap_ca_Pber_PBANKA_1353300.1
OG004377,Ap_ca_Pber_PBANKA_1332600.1
OG004378,Ap_ca_Pber_PBANKA_1132300.1
OG004379,Ap_ca_Pber_PBANKA_1132400.1
OG004380,Ap_ca_Pber_PBANKA_1201300.1
OG004381,Ap_ca_Pber_PBANKA_1201200.1
OG004382,Ap_ca_Pber_PBANKA_0920700.1
OG004383,Ap_ca_Pber_PBANKA_0402900.1
OG004384,Ap_ca_Pber_PBANKA_1026700.1
OG004385,Ap_ca_Pber_PBANKA_0416000.1
OG004386,Ap_ca_Pber_PBANKA_1118500.1
OG004387,Ap_ca_Pber_PBANKA_1004300.1
OG004388,Ap_ca_Pber_PBANKA_1009900.1
OG004389,Ap_ca_Pber_PBANKA_0507200.1
OG004390,Ap_ca_Pber_PBANKA_0829100.1
OG004391,Ap_ca_Pber_PBANKA_1220800.1
OG004393,Ap_ca_Pber_PBANKA_1135900.1
OG004394,Ap_ca_Pber_PBANKA_0804400.1
OG004395,Ap_ca_Pber_PBANKA_1463800.1
OG004396,Ap_ca_Pber_PBANKA_1123800.1
OG004397,Ap_ca_Pber_PBANKA_1454900.1
OG004398,Ap_ca_Pber_PBANKA_1421000.1
OG004399,Ap_ca_Pber_PBANKA_1111500.1
OG004400,Ap_ca_Pber_PBANKA_0212500.1
OG004401,Ap_ca_Pber_PBANKA_1201100.1
OG004402,Ap_ca_Pber_PBANKA_1336500.1
OG004403,Ap_ca_Pber_PBANKA_1038500.1
OG004404,Ap_ca_Pber_PBANKA_1130700.1
OG004405,Ap_ca_Pber_PBANKA_1113400.1
OG004406,Ap_ca_Pber_PBANKA_0830600.1
OG004407,Ap_ca_Pber_PBANKA_0830800.1
OG004408,Ap_ca_Pber_PBANKA_1462500.1
OG004409,Ap_ca_Pber_PBANKA_0941300.1
OG004410,Ap_ca_Pber_PBANKA_0912600.1
OG004411,Ap_ca_Pber_PBANKA_0806800.1
OG004412,Ap_ca_Pber_PBANKA_0802400.1
OG004413,Ap_ca_Pber_PBANKA_1137300.1
OG004414,Ap_ca_Pber_PBANKA_1211800.1
OG004415,Ap_ca_Pber_PBANKA_1330900.1
OG004416,Ap_ca_Pber_PBANKA_0313700.1
OG004417,Ap_ca_Pber_PBANKA_1222700.1
OG004418,Ap_ca_Pber_PBANKA_0720000.1
OG004419,Ap_ca_Pber_PBANKA_0508300.1
OG004420,Ap_ca_Pber_PBANKA_0719700.1
OG004421,Ap_ca_Pber_PBANKA_1131500.1
OG004422,Ap_ca_Pber_PBANKA_1407200.1
OG004423,Ap_ca_Pber_PBANKA_1407100.1
OG004424,Ap_ca_Pber_PBANKA_1021000.1
OG004425,Ap_ca_Pber_PBANKA_0940400.1
OG004426,Ap_ca_Pber_PBANKA_1138800.1
OG004427,Ap_ca_Pber_PBANKA_0912400.1
OG004428,Ap_ca_Pber_PBANKA_0506000.1
OG004429,Ap_ca_Pber_PBANKA_1430300.1
OG004430,Ap_ca_Pber_PBANKA_0207500.1
OG004431,Ap_ca_Pber_PBANKA_1113900.1
OG004432,Ap_ca_Pber_PBANKA_1348300.1
OG004433,Ap_ca_Pber_PBANKA_0834100.1
OG004434,Ap_ca_Pber_PBANKA_1008500.1
OG004435,Ap_ca_Pber_PBANKA_0904000.1
OG004436,Ap_ca_Pber_PBANKA_0716400.1
OG004437,Ap_ca_Pber_PBANKA_0509400.1
OG004438,Ap_ca_Pber_PBANKA_1316700.1
OG004439,Ap_ca_Pber_PBANKA_1359400.1
OG004440,Ap_ca_Pber_PBANKA_0711400.1
OG004441,Ap_ca_Pber_PBANKA_1228900.1
OG004442,Ap_ca_Pber_PBANKA_1339800.1
OG004443,Ap_ca_Pber_PBANKA_0403700.1
OG004444,Ap_ca_Pber_PBANKA_0102800.1
OG004445,Ap_ca_Pber_PBANKA_0307400.1
OG004446,Ap_ca_Pber_PBANKA_0834500.1
OG004447,Ap_ca_Pber_PBANKA_0312900.1
OG004448,Ap_ca_Pber_PBANKA_0408000.1
OG004449,Ap_ca_Pber_PBANKA_1120000.1
OG004451,Ap_ca_Pber_PBANKA_0825800.1
OG004452,Ap_ca_Pber_PBANKA_0921700.1
OG004453,Ap_ca_Pber_PBANKA_0901500.1
OG004454,Ap_ca_Pber_PBANKA_1458200.1
OG004497,Ap_ca_Pber_PBANKA_1216100.1
OG004499,Ap_ca_Pber_PBANKA_1450000.1
OG004501,Ap_ca_Pber_PBANKA_0921200.1
OG004502,Ap_ca_Pber_PBANKA_1328800.1
OG004503,Ap_ca_Pber_PBANKA_1361800.1
OG004504,Ap_ca_Pber_PBANKA_1326600.1
OG004505,Ap_ca_Pber_PBANKA_1421500.1
OG004506,Ap_ca_Pber_PBANKA_0106500.1
OG004507,Ap_ca_Pber_PBANKA_1449200.1
OG004508,Ap_ca_Pber_PBANKA_1134700.1
OG004509,Ap_ca_Pber_PBANKA_1134500.1
OG004510,Ap_ca_Pber_PBANKA_1133700.1
OG004511,Ap_ca_Pber_PBANKA_1342000.1
OG004512,Ap_ca_Pber_PBANKA_1342500.1
OG004513,Ap_ca_Pber_PBANKA_1342600.1
OG004514,Ap_ca_Pber_PBANKA_1428300.1
OG004515,Ap_ca_Pber_PBANKA_1427900.1
OG004516,Ap_ca_Pber_PBANKA_1335700.1
OG004517,Ap_ca_Pber_PBANKA_1036300.1
OG004518,Ap_ca_Pber_PBANKA_0309200.1
OG004519,Ap_ca_Pber_PBANKA_0309400.1
OG004520,Ap_ca_Pber_PBANKA_0310500.1
OG004521,Ap_ca_Pber_PBANKA_0416300.1
OG004522,Ap_ca_Pber_PBANKA_1419600.1
OG004523,Ap_ca_Pber_PBANKA_1419300.1
OG004524,Ap_ca_Pber_PBANKA_0925600.1
OG004525,Ap_ca_Pber_PBANKA_0925700.1
OG004526,Ap_ca_Pber_PBANKA_0925900.1
OG004527,Ap_ca_Pber_PBANKA_0926000.1
OG004528,Ap_ca_Pber_PBANKA_0520300.1
OG004529,Ap_ca_Pber_PBANKA_0520100.1
OG004531,Ap_ca_Pber_PBANKA_1309500.1
OG004532,Ap_ca_Pber_PBANKA_0709700.1
OG004533,Ap_ca_Pber_PBANKA_1306700.1
OG004534,Ap_ca_Pber_PBANKA_1212000.1
OG004535,Ap_ca_Pber_PBANKA_1212200.1
OG004536,Ap_ca_Pber_PBANKA_1212500.1
OG004537,Ap_ca_Pber_PBANKA_0711700.1
OG004538,Ap_ca_Pber_PBANKA_0711600.1
OG004539,Ap_ca_Pber_PBANKA_0904800.1
OG004540,Ap_ca_Pber_PBANKA_0820100.1
OG004541,Ap_ca_Pber_PBANKA_1203500.1
OG004542,Ap_ca_Pber_PBANKA_1203600.1
OG004543,Ap_ca_Pber_PBANKA_0512600.1
OG004544,Ap_ca_Pber_PBANKA_0513000.1
OG004545,Ap_ca_Pber_PBANKA_0308700.1
OG004546,Ap_ca_Pber_PBANKA_0513200.1
OG004547,Ap_ca_Pber_PBANKA_1301800.1
OG004548,Ap_ca_Pber_PBANKA_0304500.1
OG004549,Ap_ca_Pber_PBANKA_1107500.1
OG004550,Ap_ca_Pber_PBANKA_0705800.1
OG004551,Ap_ca_Pber_PBANKA_0403300.1
OG004552,Ap_ca_Pber_PBANKA_1357600.1
OG004553,Ap_ca_Pber_PBANKA_0801500.1
OG004554,Ap_ca_Pber_PBANKA_0801400.1
OG004555,Ap_ca_Pber_PBANKA_0801100.1
OG004556,Ap_ca_Pber_PBANKA_0903100.1
OG004557,Ap_ca_Pber_PBANKA_0717700.1
OG004558,Ap_ca_Pber_PBANKA_1001300.1
OG004559,Ap_ca_Pber_PBANKA_1001000.1
OG004560,Ap_ca_Pber_PBANKA_1000900.1
OG004561,Ap_ca_Pber_PBANKA_1000800.1
OG004562,Ap_ca_Pber_PBANKA_1450600.1
OG004563,Ap_ca_Pber_PBANKA_0827600.1
OG004564,Ap_ca_Pber_PBANKA_1219100.1
OG004565,Ap_ca_Pber_PBANKA_1008700.1
OG004566,Ap_ca_Pber_PBANKA_1124400.1
OG004567,Ap_ca_Pber_PBANKA_1124300.1
OG004568,Ap_ca_Pber_PBANKA_1126300.1
OG004569,Ap_ca_Pber_PBANKA_0910900.1
OG004570,Ap_ca_Pber_PBANKA_0910800.1
OG004571,Ap_ca_Pber_PBANKA_1409000.1
OG004572,Ap_ca_Pber_PBANKA_1409600.1
OG004573,Ap_ca_Pber_PBANKA_1218700.1
OG004574,Ap_ca_Pber_PBANKA_0107600.1
OG004575,Ap_ca_Pber_PBANKA_0909200.1
OG004576,Ap_ca_Pber_PBANKA_0908400.1
OG004577,Ap_ca_Pber_PBANKA_0931000.1
OG004578,Ap_ca_Pber_PBANKA_1325800.1
OG004579,Ap_ca_Pber_PBANKA_1451500.1
OG004580,Ap_ca_Pber_PBANKA_1451000.1
OG004581,Ap_ca_Pber_PBANKA_1118000.1
OG004582,Ap_ca_Pber_PBANKA_0704000.1
OG004583,Ap_ca_Pber_PBANKA_0703800.1
OG004584,Ap_ca_Pber_PBANKA_0822800.1
OG004585,Ap_ca_Pber_PBANKA_0822400.1
OG004586,Ap_ca_Pber_PBANKA_0822100.1
OG004587,Ap_ca_Pber_PBANKA_1432200.1
OG004588,Ap_ca_Pber_PBANKA_1432300.1
OG004589,Ap_ca_Pber_PBANKA_1441700.1
OG004590,Ap_ca_Pber_PBANKA_1215100.1
OG004591,Ap_ca_Pber_PBANKA_1215300.1
OG004592,Ap_ca_Pber_PBANKA_1215700.1
OG004593,Ap_ca_Pber_PBANKA_1215800.1
OG004594,Ap_ca_Pber_PBANKA_0609200.1
OG004595,Ap_ca_Pber_PBANKA_0609000.1
OG004596,Ap_ca_Pber_PBANKA_0608700.1
OG004597,Ap_ca_Pber_PBANKA_1352200.1
OG004598,Ap_ca_Pber_PBANKA_0613500.1
OG004599,Ap_ca_Pber_PBANKA_1314700.1
OG004600,Ap_ca_Pber_PBANKA_1110600.1
OG004601,Ap_ca_Pber_PBANKA_1365000.1
OG004602,Ap_ca_Pber_PBANKA_1365100.1
OG004603,Ap_ca_Pber_PBANKA_1310500.1
OG004604,Ap_ca_Pber_PBANKA_1310200.1
OG004605,Ap_ca_Pber_PBANKA_0940000.1
OG004606,Ap_ca_Pber_PBANKA_0817300.1
OG004607,Ap_ca_Pber_PBANKA_0817800.1
OG004608,Ap_ca_Pber_PBANKA_1017600.1
OG004609,Ap_ca_Pber_PBANKA_1017400.1
OG004610,Ap_ca_Pber_PBANKA_1021200.1
OG004611,Ap_ca_Pber_PBANKA_1021700.1
OG004612,Ap_ca_Pber_PBANKA_1022100.1
OG004613,Ap_ca_Pber_PBANKA_1424000.1
OG004614,Ap_ca_Pber_PBANKA_1423800.1
OG004615,Ap_ca_Pber_PBANKA_0504800.1
OG004616,Ap_ca_Pber_PBANKA_1422800.1
OG004617,Ap_ca_Pber_PBANKA_1421700.1
OG004618,Ap_ca_Pber_PBANKA_1439600.1
OG004619,Ap_ca_Pber_PBANKA_1136500.1
OG004620,Ap_ca_Pber_PBANKA_1139600.1
OG004621,Ap_ca_Pber_PBANKA_1408400.1
OG004622,Ap_ca_Pber_PBANKA_1408600.1
OG004623,Ap_ca_Pber_PBANKA_1408900.1
OG004624,Ap_ca_Pber_PBANKA_0824300.1
OG004625,Ap_ca_Pber_PBANKA_1464800.1
OG004626,Ap_ca_Pber_PBANKA_1323100.1
OG004627,Ap_ca_Pber_PBANKA_0802200.1
OG004628,Ap_ca_Pber_PBANKA_1118800.1
OG004629,Ap_ca_Pber_PBANKA_1119000.1
OG004630,Ap_ca_Pber_PBANKA_0213900.1
OG004631,Ap_ca_Pber_PBANKA_0111500.1
OG004632,Ap_ca_Pber_PBANKA_1005000.1
OG004633,Ap_ca_Pber_PBANKA_1004600.1
OG004634,Ap_ca_Pber_PBANKA_1004500.1
OG004635,Ap_ca_Pber_PBANKA_1005200.1
OG004636,Ap_ca_Pber_PBANKA_1401800.1
OG004637,Ap_ca_Pber_PBANKA_1442300.1
OG004638,Ap_ca_Pber_PBANKA_1442900.1
OG004639,Ap_ca_Pber_PBANKA_0105100.1
OG004640,Ap_ca_Pber_PBANKA_0104800.1
OG004641,Ap_ca_Pber_PBANKA_0813700.1
OG004642,Ap_ca_Pber_PBANKA_0813600.1
OG004643,Ap_ca_Pber_PBANKA_0813300.1
OG004644,Ap_ca_Pber_PBANKA_0410500.1
OG004645,Ap_ca_Pber_PBANKA_1238000.1
OG004646,Ap_ca_Pber_PBANKA_1333900.1
OG004647,Ap_ca_Pber_PBANKA_1334000.1
OG004648,Ap_ca_Pber_PBANKA_1334300.1
OG004649,Ap_ca_Pber_PBANKA_1334500.1
OG004650,Ap_ca_Pber_PBANKA_1318600.1
OG004651,Ap_ca_Pber_PBANKA_1318500.1
OG004652,Ap_ca_Pber_PBANKA_1101500.1
OG004653,Ap_ca_Pber_PBANKA_0101100.1
OG004654,Ap_ca_Pber_PBANKA_0716100.1
OG004655,Ap_ca_Pber_PBANKA_1458400.1
OG004656,Ap_ca_Pber_PBANKA_1461300.1
OG004657,Ap_ca_Pber_PBANKA_1212900.1
OG004658,Ap_ca_Pber_PBANKA_1236200.1
OG004659,Ap_ca_Pber_PBANKA_1236600.1
OG004660,Ap_ca_Pber_PBANKA_1236800.1
OG004661,Ap_ca_Pber_PBANKA_0612700.1
OG004662,Ap_ca_Pber_PBANKA_1115800.1
OG004663,Ap_ca_Pber_PBANKA_1115900.1
OG004664,Ap_ca_Pber_PBANKA_1116000.1
OG004665,Ap_ca_Pber_PBANKA_0205500.1
OG004666,Ap_ca_Pber_PBANKA_1145100.1
OG004667,Ap_ca_Pber_PBANKA_1145500.1
OG004668,Ap_ca_Pber_PBANKA_1316500.1
OG004669,Ap_ca_Pber_PBANKA_1412200.1
OG004670,Ap_ca_Pber_PBANKA_1412500.1
OG004671,Ap_ca_Pber_PBANKA_1235200.1
OG004672,Ap_ca_Pber_PBANKA_1425700.1
OG004673,Ap_ca_Pber_PBANKA_1301100.1
OG004674,Ap_ca_Pber_PBANKA_1141100.1
OG004675,Ap_ca_Pber_PBANKA_1357800.1
OG004676,Ap_ca_Pber_PBANKA_1358000.1
OG004677,Ap_ca_Pber_PBANKA_1120800.1
OG004678,Ap_ca_Pber_PBANKA_1120900.1
OG004679,Ap_ca_Pber_PBANKA_0605900.1
OG004680,Ap_ca_Pber_PBANKA_1354800.1
OG004681,Ap_ca_Pber_PBANKA_1431400.1
OG004682,Ap_ca_Pber_PBANKA_0605600.1
OG004683,Ap_ca_Pber_PBANKA_0605500.1
OG004684,Ap_ca_Pber_PBANKA_0507800.1
OG004685,Ap_ca_Pber_PBANKA_0507600.1
OG004686,Ap_ca_Pber_PBANKA_1240900.1
OG004687,Ap_ca_Pber_PBANKA_1022700.1
OG004688,Ap_ca_Pber_PBANKA_0801700.1
OG004689,Ap_ca_Pber_PBANKA_0801600.1
OG004690,Ap_ca_Pber_PBANKA_1027200.1
OG004691,Ap_ca_Pber_PBANKA_0111900.1
OG004692,Ap_ca_Pber_PBANKA_1356100.1
OG004693,Ap_ca_Pber_PBANKA_1356300.1
OG004694,Ap_ca_Pber_PBANKA_1127100.1
OG004695,Ap_ca_Pber_PBANKA_1127200.1
OG004696,Ap_ca_Pber_PBANKA_0815100.1
OG004697,Ap_ca_Pber_PBANKA_0411500.1
OG004698,Ap_ca_Pber_PBANKA_0411600.1
OG004699,Ap_ca_Pber_PBANKA_1455500.1
OG004700,Ap_ca_Pber_PBANKA_1455700.1
OG004701,Ap_ca_Pber_PBANKA_1455800.1
OG004702,Ap_ca_Pber_PBANKA_1303900.1
OG004703,Ap_ca_Pber_PBANKA_0912000.1
OG004704,Ap_ca_Pber_PBANKA_1426800.1
OG004705,Ap_ca_Pber_PBANKA_1426600.1
OG004706,Ap_ca_Pber_PBANKA_0935300.1
OG004707,Ap_ca_Pber_PBANKA_1410100.1
OG004708,Ap_ca_Pber_PBANKA_0934700.1
OG004709,Ap_ca_Pber_PBANKA_1119500.1
OG004710,Ap_ca_Pber_PBANKA_1119800.1
OG004711,Ap_ca_Pber_PBANKA_1119600.1
OG004712,Ap_ca_Pber_PBANKA_1437800.1
OG004713,Ap_ca_Pber_PBANKA_0213200.1
OG004714,Ap_ca_Pber_PBANKA_0212900.1
OG004715,Ap_ca_Pber_PBANKA_0314600.1
OG004716,Ap_ca_Pber_PBANKA_0211800.1
OG004717,Ap_ca_Pber_PBANKA_0211700.1
OG004718,Ap_ca_Pber_PBANKA_0210500.1
OG004719,Ap_ca_Pber_PBANKA_0820300.1
OG004720,Ap_ca_Pber_PBANKA_0940500.1
OG004721,Ap_ca_Pber_PBANKA_1038100.1
OG004722,Ap_ca_Pber_PBANKA_1026300.1
OG004723,Ap_ca_Pber_PBANKA_0602100.1
OG004724,Ap_ca_Pber_PBANKA_0601800.1
OG004725,Ap_ca_Pber_PBANKA_1416200.1
OG004726,Ap_ca_Pber_PBANKA_1417500.1
OG004727,Ap_ca_Pber_PBANKA_1417400.1
OG004728,Ap_ca_Pber_PBANKA_1420100.1
OG004729,Ap_ca_Pber_PBANKA_0607000.1
OG004730,Ap_ca_Pber_PBANKA_0511600.1
OG004731,Ap_ca_Pber_PBANKA_1114500.1
OG004732,Ap_ca_Pber_PBANKA_0914500.1
OG004733,Ap_ca_Pber_PBANKA_0914800.1
OG004734,Ap_ca_Pber_PBANKA_1418100.1
OG004735,Ap_ca_Pber_PBANKA_1007500.1
OG004736,Ap_ca_Pber_PBANKA_1362400.1
OG004737,Ap_ca_Pber_PBANKA_1362700.1
OG004738,Ap_ca_Pber_PBANKA_1362800.1
OG004739,Ap_ca_Pber_PBANKA_0616300.1
OG004740,Ap_ca_Pber_PBANKA_0104500.1
OG004741,Ap_ca_Pber_PBANKA_0917100.1
OG004742,Ap_ca_Pber_PBANKA_1349900.1
OG004743,Ap_ca_Pber_PBANKA_1350200.1
OG004744,Ap_ca_Pber_PBANKA_1211200.1
OG004745,Ap_ca_Pber_PBANKA_1210600.1
OG004746,Ap_ca_Pber_PBANKA_1102300.1
OG004747,Ap_ca_Pber_PBANKA_0101500.1
OG004748,Ap_ca_Pber_PBANKA_0101900.1
OG004749,Ap_ca_Pber_PBANKA_0825300.1
OG004750,Ap_ca_Pber_PBANKA_0825500.1
OG004751,Ap_ca_Pber_PBANKA_1326200.1
OG004752,Ap_ca_Pber_PBANKA_1438500.1
OG004753,Ap_ca_Pber_PBANKA_1463000.1
OG004754,Ap_ca_Pber_PBANKA_0314900.1
OG004755,Ap_ca_Pber_PBANKA_0933100.1
OG004756,Ap_ca_Pber_PBANKA_0933200.1
OG004757,Ap_ca_Pber_PBANKA_1202300.1
OG004758,Ap_ca_Pber_PBANKA_0941700.1
OG004759,Ap_ca_Pber_PBANKA_0941000.1
OG004760,Ap_ca_Pber_PBANKA_1214400.1
OG004761,Ap_ca_Pber_PBANKA_0303000.1
OG004762,Ap_ca_Pber_PBANKA_0622000.1
OG004763,Ap_ca_Pber_PBANKA_1406000.1
OG004764,Ap_ca_Pber_PBANKA_1405900.1
OG004765,Ap_ca_Pber_PBANKA_0913200.1
